respondent_id,collector_id,date_created,date_modified,ip_address,email_address,first_name,last_name,custom_1,Autorizo a United Way Colombia a realizar toma de fotografías, videos o entrevistas en las que aparezco y cedo el uso de mi imagen y registros de las actividades en las cuales participé, para los fines contemplado en la Política de Privacidad para el Tratamiento de Datos Personales de dicha entidad, en la cual se incluyen, entre otras, la realización de piezas de comunicación interna y externa. Como titular de los datos podré, en cualquier momento, solicitar que la información sea modificada, actualizada o retirada de las bases de datos de United Way Colombia. Lo invitamos a conocer los detalles en: https://bit.ly/2O4diuQ,DEPARTAMENTO,NOMBRE DEL CENTRO EDUCATIVO,Queremos saber cuánto te gusta ir al colegio, estudiar y aprender. Piensa en algo que te haya sucedido el año pasado en tu colegio, que te produjo una de estas trescosas. Escoge una:,De acuerdo con la situación que escogiste en la pregunta anterior ¿Cuál experiencia compartirías? Describe la experiencia, y lo que pasó,Sugiere un #hashtag o un título para tu respuesta anterior:,En la experiencia que escribí… (historia),Mi historia está relacionada con…,Esa situación me ayudó a…,Esta situación me va a ayudar a…,Esto me ayudó a entender…,En mi escuela mis profesores se dedican a…,Pensando en la situación/ejemplo que compartí... Esto me animó a aprender…,Lo que aprendí fue…,Lo que aprendí tiene importancia para…,Esta situación me generó una sensación de… ,Esta situación sucede…,Esta historia se relaciona con…,Grado...,Edad... ,El nivel de educación de mis padres o acudientes es…,Género
12763628977,405335401,2021-06-22 11:19:25,2021-06-22 11:30:31,181.53.253.30,,,,,No,VALLE DEL CAUCA,Centro,te enseñó algo nuevo,A prendí algo nuevo pero no me gusta mucho porq me estreso mucho,#hashtag aprender es bueno pero trae mucho estrés ,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Entendernos y darnos soporte emocional,21,37,48,Tristeza,Con frecuencia,La forma como los profesores me evalúan,6,11 a 13 años,No se,Hombre
12763628887,405335401,2021-06-22 11:25:23,2021-06-22 11:29:08,186.87.42.19,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te dio curiosidad por aprender más,,,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,90,21,83,Esperanza,Una vez,El trabajo en equipo,11,17 a 19 años,Bachiller,Hombre
12763628872,405335401,2021-06-22 11:19:06,2021-06-22 11:29:29,181.129.174.43,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te dio curiosidad por aprender más,Me sentí feliz de aprender algo más de la prehistoria ,La clase de sociales  que mas me  gustó ,Me dio curiosidad por saber más,Mi país/el mundo,Aprender cosas,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,50,50,96,no está seguro,No se,Ninguna de las anteriores,6,11 a 13 años,Técnico,Mujer
12763628791,405335401,2021-06-22 11:21:12,2021-06-22 11:29:22,186.85.221.163,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,Me gusta aprender algo nuevo por qué podemos aprender muchas cosas más de lo que aprendemos ,,Me dio curiosidad por saber más,Quienes me rodean,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,100,0,Felicidad,Una vez,El trabajo en equipo,7,11 a 13 años,Bachiller,Hombre
12763628710,405335401,2021-06-22 11:19:30,2021-06-22 11:29:14,181.129.174.43,,,,,No,VALLE DEL CAUCA,Centro,te dio curiosidad por aprender más,La profesora explico un tema, en el momento no me acuerdo de cual, pero quería saber más sobre el tema, para así poderlo entender mejor.,#Aprendemás,Me dio curiosidad por saber más,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,50,0,100,Satisfacción/orgullo,Todo el tiempo,Ninguna de las anteriores,11,14 a 16 años,Bachiller,Hombre
12763628703,405335401,2021-06-22 11:21:54,2021-06-22 11:30:11,181.143.235.163,,,,,Sí,VALLE DEL CAUCA,Centro,te confundió,ninguna,#0,Me sentí confundido/no entendí nada,Mi país/el mundo,Desarrollar mis habilidades,Hacer cosas,Lo que pasa hoy,,4,6,2,no está seguro,No se,Ninguna de las anteriores,10,14 a 16 años,Bachiller,Mujer
12763628646,405335401,2021-06-22 11:24:06,2021-06-22 11:30:22,181.53.253.30,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,La historia que yo compartiría sería que los estudiantes aprendieran un poquito más de la historia de Colombia,#HistoriqdeColombia,Aprendí algo nuevo,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,50,18,50,Satisfacción/orgullo,Con frecuencia,Cómo resolver conflictos,9,14 a 16 años,Universitario,Mujer
12763628509,405335401,2021-06-22 11:23:39,2021-06-22 11:33:45,181.129.162.10,,,,,Sí,VALLE DEL CAUCA,Centro,te enseñó algo nuevo,me esnseño a esperar,aque todo tiene su devido tiempo,Aprendí algo nuevo,Conmigo mismo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,50,49,44,Felicidad,Una vez,Cómo resolver conflictos,6,8 a 10 años,Bachiller,Hombre
12763628463,405335401,2021-06-22 11:22:15,2021-06-22 11:29:47,181.129.174.43,,,,,Sí,VALLE DEL CAUCA,Centro,te dio curiosidad por aprender más,Simplemente me da curiosidad aprender sobre cosas que no se.,La curiosidad,Me dio curiosidad por saber más,Conmigo mismo,Aprender cosas,Hacer cosas,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,50,50,50,Satisfacción/orgullo,Rara vez,Ninguna de las anteriores,10,14 a 16 años,Universitario,Hombre
12763627660,405335401,2021-06-22 11:22:07,2021-06-22 11:29:14,181.143.235.163,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,La profesora de Inglés nos coloca dinámicas online,y así fue mucho más interesante la clase ,#Dinamicasonline,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,71,51,51,Satisfacción/orgullo,Con frecuencia,Tecnología y herramientas digitales,10,14 a 16 años,No se,Mujer
12763627607,405335401,2021-06-22 11:19:00,2021-06-22 11:28:47,179.1.48.36,,,,,Sí,VALLE DEL CAUCA,Centro,te confundió,La verdad fueron en varias materias que tuve inconvenientes y no me quedaron varios temas claros, por el tema de la pandemia,#Consecuencias de la pandemia,Me sentí confundido/no entendí nada,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,100,31,56,Indiferencia,No se,Ninguna de las anteriores,11,17 a 19 años,Bachiller,Mujer
12763627277,405335401,2021-06-22 11:25:14,2021-06-22 11:29:02,181.129.174.43,,,,,No,CAUCA,Centro,te confundió,Me confundia mucho y casi no entendia,#sociales,Me sentí confundido/no entendí nada,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,16,56,46,Felicidad,Con frecuencia,La forma cómo los profesores enseñan,6,11 a 13 años,No se,Hombre
12763626531,405335401,2021-06-22 11:20:54,2021-06-22 11:28:36,181.143.235.163,,,,,Sí,VALLE DEL CAUCA,Centro,te dio curiosidad por aprender más,Me dio curiosidad porque la Profe no termino de esplicar bien el tema,La clase de inglés,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,0,0,0,Felicidad,Una vez,El trabajo en equipo,6,11 a 13 años,Bachiller,Hombre
12763626393,405335401,2021-06-22 11:19:09,2021-06-22 11:28:18,186.168.89.238,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,que podemos aprender cosas nuevas,aprender cosas nuevas en el colegio ,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,50,16,100,Felicidad,Rara vez,Cómo resolver conflictos,6,8 a 10 años,Bachiller,Mujer
12763626354,405335401,2021-06-22 11:19:14,2021-06-22 11:28:37,200.110.168.90,,,,,No,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,Pues en la clase de matemáticas en algo ,Matemáticas,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,48,48,50,Satisfacción/orgullo,Rara vez,El trabajo en equipo,8,11 a 13 años,Bachiller,Hombre
12763626228,405335401,2021-06-22 11:19:06,2021-06-28 19:33:32,181.53.253.30,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,La clase de ingles fue muy chevere por q nos hacíamos en grupo hubo juegos  y nos divertimos,La clase mas bacana ingles,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,70,95,100,Felicidad,Todo el tiempo,La forma como los profesores me evalúan,8,14 a 16 años,Bachiller,Mujer
12763626183,405335401,2021-06-22 11:19:15,2021-06-22 11:28:44,186.81.100.231,,,,,No,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,Que siempre nos enseñan muy bien ,Enseñansa,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,93,90,83,Felicidad,Todo el tiempo,La forma cómo los profesores enseñan,7,11 a 13 años,Bachiller,Hombre
12763625715,405335401,2021-06-22 11:19:49,2021-06-22 11:28:45,181.55.188.15,,,,,No,VALLE DEL CAUCA,Centro,te enseñó algo nuevo,pues uno aprende cosas nuevas para ser mejor cada día ,aprender cada día mas ,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,19,14,11,Felicidad,Con frecuencia,Cómo resolver conflictos,9,14 a 16 años,No se,Hombre
12763625665,405335401,2021-06-22 11:20:01,2021-06-22 11:28:30,181.143.236.165,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te dio curiosidad por aprender más,Cuando estaba en clase de biologia, viendo el tema de la evolucion de las especies y su adaptacion al ambiente, para poder sobrevivir y permanecer,Biologia a traves de la evolucion,Me dio curiosidad por saber más,Conmigo mismo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,25,75,50,no está seguro,Rara vez,El cuidado del medio ambiente,10,14 a 16 años,No se,Hombre
12763625447,405335401,2021-06-22 11:19:16,2021-06-22 11:29:10,181.143.235.163,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,Me gusta aprender cada días más como las cosas que pasaban antes en nuestro país o cosas que pasa en nuestro cuerpo por lo cual siempre que estoy en clases de biología o filosofía aprendo cosas nuevas ,#LosMisteriosDeNuestroCuerpoOPais,Me dio curiosidad por saber más,Mi país/el mundo,Aprender cosas,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,51,48,50,Satisfacción/orgullo,Con frecuencia,Mi aporte a la humanidad/al mundo/a los demás,10,14 a 16 años,Bachiller,Mujer
12763625381,405335401,2021-06-22 11:18:58,2021-06-22 11:28:06,181.129.174.43,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te dio curiosidad por aprender más,Me gustaria aprender mas por que virtual casi no se entiende ,Aprendiendo mas ,Me sentí confundido/no entendí nada,Quienes me rodean,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,100,50,100,Esperanza,Rara vez,El trabajo en equipo,10,14 a 16 años,Bachiller,Hombre
12763625013,405335401,2021-06-22 11:21:56,2021-06-22 11:27:50,181.53.253.30,,,,,Sí,VALLE DEL CAUCA,Centro,te enseñó algo nuevo,Cuando este en la primaria me enseña mucho pero el colegio me enseñaron el doble,El estudiante le gusto mucho el estudio,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,71,54,60,Felicidad,Con frecuencia,El trabajo en equipo,7,11 a 13 años,No se,Hombre
12763624998,405335401,2021-06-22 11:19:18,2021-06-22 11:28:01,181.143.235.163,,,,,No,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,,,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,0,0,0,Indiferencia,Con frecuencia,La forma cómo los profesores enseñan,9,14 a 16 años,Bachiller,Hombre
12763624789,405335401,2021-06-22 11:20:34,2021-06-22 11:27:26,179.1.48.36,,,,,Sí,VALLE DEL CAUCA,Centro,te confundió,Casi no hemos aprendido por la cicustancia Del covid nos a quedado muchas cosas por aprender,#Circunstanciasdepandemiacovid19,Me sentí confundido/no entendí nada,Mi país/el mundo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,100,13,7,Tristeza,Con frecuencia,Lo que hago en las horas de clase,,,,
12763624550,405335401,2021-06-22 11:19:06,2021-06-22 11:27:50,181.53.253.49,,,,,Sí,VALLE DEL CAUCA,Centro,te confundió,En Clase De Inglés Me Confundí En Las Explicaciones Por El Docente,Confusión En Clase De Ingles,Me sentí confundido/no entendí nada,Conmigo mismo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,9,5,88,Angustia/Miedo,Rara vez,La forma cómo los profesores enseñan,10,14 a 16 años,Bachiller,Mujer
12763624167,405335401,2021-06-22 11:21:06,2021-06-22 11:27:43,181.129.174.43,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te dio curiosidad por aprender más,Mi experiencia fue cuando la profe seguía explicando medio mucha mas experiensia,La experiensa,Me dio curiosidad por saber más,Conmigo mismo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,,50,100,Felicidad,Una vez,Cómo resolver conflictos,6,11 a 13 años,Bachiller,Hombre
12763624031,405335401,2021-06-22 11:19:10,2021-06-22 11:29:07,181.55.124.160,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te dio curiosidad por aprender más,me gusto mucho la clase de ingles ,en la cual nos pusieron a hacer un trabajo personalmente ,TALLER EN LA MATERIA QUE MAS ME GUSTA ,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,,0,100,Felicidad,Con frecuencia,Ninguna de las anteriores,7,11 a 13 años,No se,Mujer
12763623688,405335401,2021-06-22 11:19:05,2021-06-22 11:27:35,200.110.168.90,,,,,Sí,VALLE DEL CAUCA,Centro,te dio curiosidad por aprender más,un dia la profesora de biología nos hizo pregunta - quien eres?. todos dimos respuestas diferentes. yo dice, soy un ser humano, ella me respondió, te pregunte quien eres no que eres. desde allí me quede con esa duda :c ,#mequedeconladuda,Me sentí confundido/no entendí nada,Conmigo mismo,Aprender cosas,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,4,10,5,no está seguro,No se,Ninguna de las anteriores,11,14 a 16 años,Bachiller,Mujer
12763623484,405335401,2021-06-22 11:19:04,2021-06-22 11:29:06,181.129.174.43,,,,,Sí,VALLE DEL CAUCA,Centro,te enseñó algo nuevo,Aprendi a trabajar en equipo ,#equipo unido,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,100,64,Esperanza,Con frecuencia,El trabajo en equipo,10,14 a 16 años,Bachiller,Mujer
12763623439,405335401,2021-06-22 11:18:55,2021-06-22 11:27:16,190.147.166.171,,,,,Sí,VALLE DEL CAUCA,Centro,te confundió,Lo que pasó es que me confundí para saber que a cual religión pertenezco ,#agnóstica,Me dio curiosidad por saber más,Conmigo mismo,Aprender cosas,Entender mejor,Lo que pasaba antes,Ayudarnos a alcanzar lo que nos proponemos,0,100,100,no está seguro,No se,Ninguna de las anteriores,11,14 a 16 años,Bachiller,Otro
12763623202,405335401,2021-06-22 11:18:59,2021-06-22 11:27:11,190.107.30.83,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,El ser promovido al grado cursado,es un nuevo aprendizaje,Lograr y avanzar em mis metas#hashtag,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que pasa hoy,Mostrarnos nuevos mundos y nuevas posibilidades,94,42,92,,Con frecuencia,El trabajo en equipo,7,14 a 16 años,Técnico,Hombre
12763622771,405335401,2021-06-22 11:19:11,2021-06-22 11:29:18,186.168.89.238,,,,,Sí,VALLE DEL CAUCA,Centro,te enseñó algo nuevo,Aprendi algo nuevo en la clase de matimaticas a sumar los numeros enteros, La clase de matematicas es la mejor clase,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,50,50,50,Esperanza,Una vez,Innovación / creatividad,7,11 a 13 años,Bachiller,Hombre
12763622720,405335401,2021-06-22 11:19:02,2021-06-22 11:27:14,181.62.52.138,,,,,Sí,VALLE DEL CAUCA,Centro,te enseñó algo nuevo,Clases de química ,#quimicalomejor ,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,81,50,50,Satisfacción/orgullo,Con frecuencia,Innovación / creatividad,11,17 a 19 años,Bachiller,Mujer
12763622616,405335401,2021-06-22 11:18:54,2021-06-22 11:27:26,181.129.248.58,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,Que haprendi muchas cosas nuevas que me puede ayudar y enseñar mas adelante ,Él aprendizaje es lo primero,Aprendí algo nuevo,Mi país/el mundo,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,5,4,50,Felicidad,Rara vez,La forma cómo los profesores enseñan,7,11 a 13 años,Bachiller,Hombre
12763622492,405335401,2021-06-22 11:19:00,2021-06-22 11:27:19,181.129.174.43,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te confundió,Pues con las clases virtuales no aprendí mucho,#nomasclasesvirtuales ,Me sentí confundido/no entendí nada,Conmigo mismo,Entender a lo que pasa a mi alrededor,Ser más creativo,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,50,43,37,Esperanza,Rara vez,Cómo resolver conflictos,10,17 a 19 años,Técnico,Hombre
12763622440,405335401,2021-06-22 11:19:02,2021-06-22 11:27:01,200.110.168.90,,,,,No,VALLE DEL CAUCA,Centro,te enseñó algo nuevo,En la clase de inglés  insumos unos juegos para poder aprender aprender a cómo preguntar en inglés ,Como aprender a preguntar inglés de forma dibertida,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Ser más creativo,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,0,0,100,Felicidad,Una vez,La forma cómo los profesores enseñan,8,11 a 13 años,No se,Hombre
12763622101,405335401,2021-06-22 11:19:50,2021-06-22 11:27:14,181.129.174.43,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,Las clases de español son muy buenas porque la profesora nos habla muy,Español una clase didáctica ,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Hacer cosas,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,51,0,53,Felicidad,Con frecuencia,La forma cómo los profesores enseñan,10,17 a 19 años,Bachiller,Mujer
12763621953,405335401,2021-06-22 11:19:11,2021-06-22 11:27:38,181.55.188.227,,,,,Sí,VALLE DEL CAUCA,Centro,te enseñó algo nuevo,Nos Tocó Que Hacer Un Proyecto Y Aprendimos Algo Sobre La Mercancía Y La Contabilidad ,#Gran ayuda para nuestros proyectos de vida ,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Hacer cosas,Lo que podría pasar en el futuro,Mostrarnos nuevos mundos y nuevas posibilidades,100,18,100,Esperanza,Con frecuencia,El trabajo en equipo,11,14 a 16 años,Bachiller,Hombre
12763621912,405335401,2021-06-22 11:18:54,2021-06-22 11:26:47,181.129.249.130,,,,,Sí,VALLE DEL CAUCA,Centro,te enseñó algo nuevo,Fue muy agradable en la materia de tecnología ya que el profe nos enseñó sobre como hacer un juego en una aplicación y lo realizamos en grupo ya que así es más fácil aprender y por lo menos yo no sabia y me pareció muy bueno haber aprendido algo nuevo ,Súper juego ,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,0,50,Felicidad,Con frecuencia,Lo que hago en las horas de clase,11,14 a 16 años,Bachiller,Mujer
12763621726,405335401,2021-06-22 11:18:59,2021-06-22 11:26:24,201.219.246.67,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,Siempre que voy al colegio aprendo algo nuevo, gracias a mis maestros ,#hashtag aprendiendo algo nuevo ,Me dio curiosidad por saber más,Mi país/el mundo,Desarrollar mis habilidades,Ser más creativo,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,60,85,100,no está seguro,Con frecuencia,Cómo resolver conflictos,,,,
12763621454,405335401,2021-06-22 11:19:45,2021-06-22 11:26:58,181.55.188.227,,,,,Sí,VALLE DEL CAUCA,Centro,te enseñó algo nuevo,El año pasado iniciamos en este proceso de la virtualidad y me enseñó cosas nuevas tales como aprender a trabajar con otras herramientas como el computador ,#aprendiendoenvirtualidad,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Ser más creativo,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,50,51,91,Satisfacción/orgullo,Rara vez,Tecnología y herramientas digitales,11,17 a 19 años,Bachiller,Mujer
12763621440,405335401,2021-06-22 11:20:01,2021-06-22 11:27:22,200.110.168.90,,,,,Sí,VALLE DEL CAUCA,Centro,te enseñó algo nuevo,Que a pesar de las circunstancias debemos seguir aprendiendo y que no hay  limites cuando de verdad se quiere aprender ,#sinlimitesdeaprendizaje ,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,50,100,100,Angustia/Miedo,Con frecuencia,Cómo resolver conflictos,11,17 a 19 años,No se,Mujer
12763621133,405335401,2021-06-22 11:21:26,2021-06-22 11:26:29,181.143.236.165,,,,,No,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,Con la profesora Gloria aprendí a dibujar anime y características parecidas no lo manejo muy bien pero gracias a la profe aprendí a dibujar bien me falta mucho mas pero hay vamos aprendiendo,#aprendiendoadibujar,Aprendí algo nuevo,Quienes me rodean,Desarrollar mis habilidades,Ser más creativo,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,50,12,7,Felicidad,Con frecuencia,Ninguna de las anteriores,9,14 a 16 años,No se,Mujer
12763621058,405335401,2021-06-22 11:21:00,2021-06-22 11:26:39,181.53.253.30,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te dio curiosidad por aprender más,Quería aprender más de el ingles,Aprender más ingles,Aprendí algo nuevo,Conmigo mismo,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,100,27,100,Esperanza,Todo el tiempo,Cómo resolver conflictos,6,11 a 13 años,No se,Mujer
12763620945,405335401,2021-06-22 11:20:40,2021-06-22 11:27:45,200.110.168.90,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te confundió,Pues el profesor de Matemáticas empezó a explicar y explicar y Quede re Confundida y casi no entendí ,#casinoentiendomate,Me sentí confundido/no entendí nada,Conmigo mismo,Entender a lo que pasa a mi alrededor,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,34,100,16,Rabia,Con frecuencia,La forma cómo los profesores enseñan,8,11 a 13 años,Bachiller,Mujer
12763620847,405335401,2021-06-22 11:18:57,2021-06-22 11:26:52,181.129.249.130,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,cuando en artistica dijo la profe  que no solo vamos a trabajar no solo en papel figuras si no tambien costura,arte impactada,Me dio curiosidad por saber más,Quienes me rodean,Desarrollar mis habilidades,Ser más creativo,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,0,0,100,Felicidad,No se,Innovación / creatividad,6,11 a 13 años,Técnico,Mujer
12763620123,405335401,2021-06-22 11:19:01,2021-06-22 11:26:15,190.147.166.171,,,,,Sí,VALLE DEL CAUCA,Centro,te dio curiosidad por aprender más,en la clase de química hicimos un juego sobre las ecuaciones químicas ,ecuaciones felices ,Aprendí algo nuevo,Conmigo mismo,Aprender cosas,Entender mejor,Lo que pasaba antes,Mostrarnos nuevos mundos y nuevas posibilidades,63,4,49,Felicidad,Rara vez,La forma cómo los profesores enseñan,10,14 a 16 años,Bachiller,Mujer
12763619858,405335401,2021-06-22 11:20:10,2021-06-22 11:26:35,200.110.168.90,,,,,Sí,VALLE DEL CAUCA,Centro,te dio curiosidad por aprender más,Mi Experiencia Fue Buena Porque Aprendi A Trabajar En La Virtualidad.,La Experiencia En Virtualidad,Aprendí algo nuevo,Mi país/el mundo,Desarrollar mis habilidades,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,50,3,6,Esperanza,Todo el tiempo,Tecnología y herramientas digitales,11,14 a 16 años,No se,Mujer
12763619273,405335401,2021-06-22 11:20:39,2021-06-22 11:27:46,181.143.235.163,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,Este año  en una clase de ingles  aprendi el used to,Aprendiendo ingles,Aprendí algo nuevo,Quienes me rodean,Aprender cosas,Entender mejor,Lo que podría pasar en el futuro,Ayudarnos a alcanzar lo que nos proponemos,,0,50,Felicidad,Con frecuencia,Mi aporte a la humanidad/al mundo/a los demás,9,14 a 16 años,Bachiller,Hombre
12763619258,405335401,2021-06-22 11:22:10,2021-06-22 11:25:58,186.81.194.19,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te enseñó algo nuevo,Empezó la pandemia, y fue dicifil terminar y empezar el año escolar de manera virtual,#pandemia,Aprendí algo nuevo,Mi país/el mundo,Aprender cosas,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,100,48,73,Angustia/Miedo,No se,Relación con la familia,11,14 a 16 años,Técnico,Mujer
12763618629,405335401,2021-06-22 11:19:10,2021-06-22 11:26:08,201.219.246.67,,,,,Sí,VALLE DEL CAUCA,Jorge Isaac,te confundió,las guias, se explicaban bien pero sus preguntas eran muy confusas con temas que no habiamos aprendido en primaria,#confundirteenlaescuelaesnormal,Me sentí confundido/no entendí nada,Conmigo mismo,Aprender cosas,Entender mejor,Lo que pasa hoy,Ayudarnos a alcanzar lo que nos proponemos,2,100,50,Angustia/Miedo,Rara vez,Innovación / creatividad,7,11 a 13 años,No se,Hombre
